,word,count
9,紅茶,61
1,味,37
36,ティー,35
15,レス,32
47,いる,25
2,香り,23
119,美味しい,22
24,飲む,21
58,飲ん,20
34,良い,19
81,飲み,19
38,あり,19
29,思い,18
65,袋,17
108,バッグ,17
39,ミルク,16
162,入っ,16
128,普通,15
86,夜,15
78,ある,14
170,する,14
141,いい,13
5,茶,13
16,美味しく,13
60,入れ,12
17,なっ,11
3,ない,11
6,葉,11
35,ストレート,10
54,飲め,10
25,リプトン,10
223,味わい,10
115,パック,9
41,購入,9
166,なく,9
256,嬉しい,8
43,香料,8
92,寝る,8
110,抽出,8
104,カフェ,8
22,量,8
103,飲める,8
94,デカ,8
32,コス,7
33,パ,7
23,入り,7
254,紐,7
57,お茶,7
55,水分,7
62,れる,6
59,み,6
217,ディン,6
49,フレーバー,6
218,ブラ,6
191,安心,6
164,容量,6
73,包装,5
95,感じる,5
82,渋み,5
99,なる,5
117,好き,5
67,紙,5
85,睡眠,5
127,デ,5
63,なり,5
130,パッケージ,5
145,思っ,5
189,普段,5
142,カップ,5
177,個人,5
131,必要,5
222,フェ,5
125,なかっ,5
31,値段,4
232,淹,4
185,長め,4
91,高い,4
155,良く,4
109,多い,4
124,出来,4
169,風味,4
19,買い,4
40,あっ,4
107,ml,4
143,お湯,4
252,られ,4
77,やすい,4
174,クセ,4
211,チャック,4
137,通常,3
123,摂取,3
215,サイズ,3
156,いただけ,3
157,過ぎ,3
204,思う,3
112,なら,3
120,レモン,3
126,美味し,3
116,良かっ,3
134,しまう,3
122,違和感,3
121,入れる,3
118,最初,3
129,変わら,3
133,レビュー,3
148,飲み物,3
101,１,3
197,イエロー,3
183,製品,3
8,抜け,3
12,い,3
180,美味しかっ,3
18,期待,3
261,向け,3
260,寒い,3
30,質,3
37,記載,3
255,長,3
250,為,3
100,ほしい,3
247,オススメ,3
171,手間,3
195,られる,3
198,ラベル,3
71,裸,3
224,め,3
203,補給,3
159,得,3
93,物足りな,3
228,使っ,3
89,言え,3
235,添加,3
239,p,3
234,アルミ,3
209,杯,3
200,調子,2
208,変わり,2
196,当方,2
207,しれ,2
187,た,2
206,緑茶,2
201,暖かい,2
205,派,2
190,安らぎ,2
194,考え,2
202,やすく,2
192,価格,2
199,胃,2
0,酷い,2
210,出る,2
257,気兼ね,2
245,甘く,2
246,選択肢,2
248,使い分け,2
249,無く,2
251,意味,2
253,◯　,2
258,地味,2
242,楽しめる,2
259,レモンティー,2
262,たっぷり,2
263,良,2
264,夕方,2
265,眠れ,2
266,優しい,2
243,おかげ,2
241,物足りなく,2
212,つい,2
225,コーヒー,2
213,中身,2
214,大丈夫,2
216,スリランカ,2
219,賞味,2
220,期限,2
221,ありがたい,2
226,がち,2
240,湯量,2
229,浸出,2
230,癖,2
231,ポット,2
233,付き,2
236,つくっ,2
237,本来,2
186,説明,2
135,探し,2
184,でき,2
74,ひも,2
61,取る,2
64,買っ,2
66,底,2
68,箱,2
69,比べ,2
70,個々,2
72,樹脂,2
76,取り出し,2
97,物足りない,2
79,留め,2
80,熱湯,2
83,出,2
84,わかり,2
87,影響,2
88,重宝,2
182,言っ,2
56,取っ,2
53,食べ,2
52,つわり,2
51,よかっ,2
7,以外,2
10,色,2
11,付,2
13,トワ,2
14,イニング,2
20,納得,2
21,出来る,2
26,抜く,2
27,技術,2
28,程度,2
42,落ちる,2
44,に,2
45,おい,2
46,売っ,2
50,すぎ,2
96,せい,2
90,でる,2
98,いう,2
150,早く,2
102,２,2
153,姪,2
154,っ子,2
158,タイム,2
160,スーパー,2
161,商品,2
163,物,2
165,こまめ,2
167,無い,2
168,赤ちゃん,2
172,助かり,2
173,カフェインレス,2
175,おいしい,2
176,好み,2
178,志向,2
179,助かっ,2
181,なし,2
151,知っ,2
152,悪い,2
132,妊婦,2
138,落ち,2
105,時期,2
106,ご飯,2
111,渋,2
113,持つ,2
114,ジッパー,2
149,ng,2
136,制限,2
269,ディカフェ,2
139,印象,2
140,使用,2
144,まずい,2
146,容器,2
147,病気,2
75,付い,1
238,三角,1
48,におい,1
193,ただ,1
227,デカフェ,1
188,だけ,1
267,三,1
268,角,1
244,だ,1
