,word,count
157,紅茶,2715
23,味,2477
160,美味しい,1890
1042,カフェイン,1640
28,飲ん,1218
44,購入,1163
202,思い,1110
2032,アール,1082
2033,グレイ,1071
181,良い,985
11,飲み,965
325,ティー,931
132,いる,920
212,いい,814
24,甘,794
130,ミルク,762
35,あり,760
13,飲む,718
792,カフェ,718
18,する,639
4,好き,621
29,ある,595
3,コーヒー,575
1213,レス,540
77,入れ,522
2214,デ,521
306,美味しく,492
58,なっ,483
143,入っ,472
270,飲め,464
14,ない,462
34,なり,459
0,本,433
240,普通,429
87,商品,428
218,入り,403
296,飲める,394
208,値段,391
572,おいしい,387
43,パック,381
303,なく,363
517,風味,360
491,満足,355
96,やすい,353
82,買っ,349
127,み,345
38,甘い,343
31,カフェオレ,330
402,杯,321
16,なる,316
19,お湯,316
36,手軽,305
48,箱,301
1015,良く,289
140,甘味,289
362,薄い,288
92,包装,285
2916,デカ,279
812,茶,274
489,量,269
75,思っ,268
2043,ベルガモット,266
1,得,265
587,リピート,264
540,買い,262
205,安い,253
375,バッグ,252
813,葉,248
428,パ,246
427,コス,245
2924,妊娠,244
523,好み,242
420,試し,236
25,すぎ,235
149,価格,234
166,スティック,233
138,砂糖,232
726,美味しかっ,227
141,料,225
69,便利,219
1184,安心,213
174,スーパー,212
1060,夜,212
122,普段,211
481,１,209
83,良かっ,209
204,高い,208
1208,られ,207
464,探し,199
499,嬉しい,199
217,でき,197
73,あっ,197
821,ストレート,191
288,大好き,190
883,袋,189
175,き,185
615,味わい,182
86,なし,180
1172,お茶,178
463,おすすめ,175
462,リピ,175
472,甘く,174
255,残念,174
121,安く,170
422,タイプ,169
153,しれ,166
1224,寝る,166
162,気に入っ,164
139,人工,164
63,出し,160
252,定期,159
136,カロリー,157
2257,渋み,157
2986,はちみつ,157
865,フレーバー,156
413,ココア,156
776,思う,153
223,パッケージ,152
576,最高,151
52,出,150
32,一番,150
47,おり,146
271,糖,146
161,個人,146
1335,期待,145
357,多い,143
318,０,142
101,できる,142
661,美味し,142
151,れる,141
807,オススメ,138
411,色,138
1098,楽しめ,137
478,強い,136
398,売っ,134
39,物,134
2944,授乳,134
390,よい,134
295,苦手,134
542,助かり,131
342,甘み,131
301,すぎる,130
281,少ない,130
1001,レビュー,129
360,控えめ,129
393,気分,129
782,種類,129
473,強く,128
250,苦味,124
200,しまう,124
1424,楽しめる,124
403,牛乳,121
707,抽出,121
2927,妊婦,121
486,飽き,120
311,容量,119
982,比べ,118
392,ありがたい,118
2145,トワ,117
2146,イニング,117
102,お気に入り,117
343,感じる,116
277,入れる,115
155,無い,115
